onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.006	3	foil new	foil	sure new	0.778	n/a	334	73	3
14.005	3	foil new	foil	sure new	0.755	n/a	335	74	3
26.037	3	foil new	foil	unsure new	1.186	n/a	336	75	3
38.036	3	target old	target	sure old	0.956	4	145	76	3
50.018	3	foil new	foil	sure new	0.822	n/a	311	77	3
62.016	3	lure new	lure	sure new	0.847	3	234	78	3
74.032	3	lure old	lure	sure old	0.927	7	273	79	3
86.014	3	foil new	foil	unsure new	1.385	n/a	318	80	3
98.030	3	foil new	foil	sure new	1.105	n/a	307	81	3
110.012	3	lure old	lure	sure old	0.620	1	211	82	3
122.010	3	lure old	lure	unsure old	1.253	8	284	83	3
134.026	3	lure old	lure	unsure old	1.030	4	243	84	3
146.008	3	foil new	foil	unsure new	0.936	n/a	302	85	3
158.007	3	lure old	lure	sure old	0.905	5	254	86	3
170.006	3	target old	target	sure old	0.850	9	197	87	3
182.005	3	lure old	lure	sure old	0.827	5	253	88	3
194.020	3	target old	target	sure old	1.012	2	123	89	3
206.019	3	lure new	lure	unsure new	1.197	2	224	90	3
218.017	3	target old	target	unsure old	1.133	8	187	91	3
230.016	3	target old	target	sure old	0.679	5	157	92	3
242.015	3	lure new	lure	sure new	0.920	6	262	93	3
254.014	3	lure old	lure	sure old	0.977	9	291	94	3
266.013	3	target old	target	sure old	0.779	9	195	95	3
278.011	3	target old	target	unsure old	0.900	7	177	96	3
290.010	3	foil new	foil	unsure new	1.173	n/a	319	97	3
302.009	3	lure old	lure	sure old	1.278	7	272	98	3
314.008	3	target old	target	sure old	0.719	6	167	99	3
326.007	3	foil new	foil	sure new	0.993	n/a	305	100	3
338.005	3	target old	target	sure old	0.754	3	135	101	3
350.004	3	foil new	foil	unsure new	1.043	n/a	326	102	3
362.036	3	foil new	foil	sure new	0.803	n/a	322	103	3
374.018	3	target old	target	sure old	0.885	7	175	104	3
386.017	3	target old	target	sure old	0.766	1	111	105	3
398.016	3	target old	target	sure old	0.759	3	131	106	3
410.015	3	lure new	lure	unsure new	1.016	2	223	107	3
422.031	3	foil new	foil	unsure new	1.121	n/a	314	108	3
