onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.012	3	foil new	foil	sure new	0.876	n/a	334	73	3
14.027	3	foil new	foil	sure new	0.812	n/a	335	74	3
26.009	3	foil new	foil	sure new	0.701	n/a	336	75	3
38.008	3	foil new	foil	sure new	0.656	n/a	309	76	3
50.024	3	lure new	lure	sure new	0.592	8	283	77	3
62.006	3	foil new	foil	sure new	0.721	n/a	301	78	3
74.005	3	target old	target	sure old	1.019	8	181	79	3
86.020	3	target old	target	unsure old	1.444	5	153	80	3
98.019	3	foil new	foil	sure new	0.764	n/a	306	81	3
110.017	3	lure old	lure	sure old	1.117	8	282	82	3
122.017	3	lure new	lure	sure new	1.167	1	212	83	3
134.032	3	foil new	foil	sure new	0.679	n/a	323	84	3
146.031	3	lure old	lure	sure old	0.824	7	271	85	3
158.013	3	target old	target	sure old	0.778	3	131	86	3
170.011	3	target old	target	sure old	0.956	8	187	87	3
182.027	3	lure old	lure	sure old	0.748	5	253	88	3
194.009	3	foil new	foil	sure new	0.582	n/a	314	89	3
206.025	3	target old	target	sure old	0.854	1	115	90	3
218.007	3	lure old	lure	sure old	0.808	9	292	91	3
230.005	3	foil new	foil	sure new	0.849	n/a	310	92	3
242.021	3	target old	target	sure old	1.218	2	125	93	3
254.020	3	target old	target	sure old	0.771	7	171	94	3
266.019	3	target old	target	sure old	1.173	9	191	95	3
278.017	3	lure new	lure	sure new	0.878	3	233	96	3
290.016	3	foil new	foil	sure new	0.871	n/a	327	97	3
302.032	3	lure new	lure	sure new	1.199	4	242	98	3
314.030	3	target old	target	sure old	1.177	1	111	99	3
326.013	3	lure new	lure	sure new	1.506	6	262	100	3
338.011	3	lure new	lure	sure new	0.924	2	223	101	3
350.010	3	foil new	foil	sure new	0.749	n/a	319	102	3
362.026	3	target old	target	sure old	0.861	4	141	103	3
374.008	3	foil new	foil	sure new	0.791	n/a	318	104	3
386.006	3	lure old	lure	sure old	0.801	9	291	105	3
398.005	3	lure new	lure	sure new	1.081	7	273	106	3
410.005	3	target old	target	sure old	1.074	6	161	107	3
422.020	3	target old	target	sure old	0.819	6	167	108	3
