onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.007	3	foil new	foil	sure new	1.320	n/a	334	73	3
14.006	3	foil new	foil	unsure new	1.506	n/a	335	74	3
26.005	3	foil new	foil	unsure new	1.435	n/a	336	75	3
38.020	3	target old	target	sure old	0.964	5	157	76	3
50.019	3	lure old	lure	sure old	0.925	6	264	77	3
62.018	3	lure new	lure	unsure new	1.774	3	231	78	3
74.016	3	lure old	lure	sure old	1.199	5	253	79	3
86.015	3	target old	target	sure old	1.681	1	111	80	3
98.014	3	target old	target	sure old	0.986	3	133	81	3
110.013	3	lure new	lure	unsure new	2.139	5	252	82	3
122.012	3	foil new	foil	sure new	1.204	n/a	315	83	3
134.010	3	foil old	foil	unsure old	1.885	n/a	307	84	3
146.009	3	lure new	lure	unsure new	2.198	9	294	85	3
158.008	3	foil new	foil	sure new	1.568	n/a	301	86	3
170.007	3	target old	target	sure old	0.921	5	153	87	3
182.006	3	foil new	foil	sure new	1.730	n/a	305	88	3
194.005	3	foil new	foil	unsure new	2.051	n/a	318	89	3
206.020	3	lure old	lure	unsure old	2.060	1	211	90	3
218.019	3	foil new	foil	unsure new	1.725	n/a	320	91	3
230.017	3	foil new	foil	unsure new	2.182	n/a	327	92	3
242.016	3	target old	target	sure old	0.895	1	115	93	3
254.015	3	target old	target	sure old	1.072	4	141	94	3
266.014	3	foil new	foil	unsure new	1.514	n/a	312	95	3
278.013	3	target old	target	sure old	0.891	9	193	96	3
290.011	3	target old	target	sure old	1.003	6	163	97	3
302.010	3	foil new	foil	sure new	1.149	n/a	323	98	3
314.009	3	target old	target	sure old	1.143	2	123	99	3
326.008	3	lure old	lure	unsure old	1.352	2	224	100	3
338.007	3	lure old	lure	unsure old	1.737	8	284	101	3
350.005	3	target old	target	sure old	0.834	8	185	102	3
362.004	3	lure old	lure	sure old	1.179	4	243	103	3
374.020	3	lure new	lure	sure new	1.332	4	244	104	3
386.019	3	lure new	lure	unsure new	1.501	7	274	105	3
398.017	3	lure old	lure	sure old	0.982	7	271	106	3
410.016	3	target old	target	sure old	0.975	7	177	107	3
422.015	3	target old	target	sure old	1.032	2	127	108	3
