onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.016	3	foil new	foil	sure new	0.911	n/a	331	37	2
14.032	3	foil new	foil	sure new	1.071	n/a	332	38	2
26.014	3	foil new	foil	sure new	1.641	n/a	333	39	2
38.012	3	lure old	lure	unsure old	1.723	7	273	40	2
50.028	3	foil new	foil	sure new	1.003	n/a	322	41	2
62.010	3	lure new	lure	unsure new	1.949	7	271	42	2
74.026	3	foil new	foil	sure new	1.549	n/a	304	43	2
86.008	3	target old	target	sure old	0.735	3	137	44	2
98.040	3	lure old	lure	unsure old	1.711	2	221	45	2
110.039	3	lure new	lure	unsure new	1.784	9	294	46	2
122.005	3	foil new	foil	unsure new	1.299	n/a	310	47	2
134.020	3	foil new	foil	unsure new	1.659	n/a	307	48	2
146.018	3	target old	target	sure old	0.885	4	145	49	2
158.017	3	lure old	lure	unsure old	2.246	9	291	50	2
170.032	3	target old	target	sure old	0.790	8	185	51	2
182.031	3	target old	target	sure old	0.808	7	171	52	2
194.014	3	foil new	foil	unsure new	1.402	n/a	318	53	2
206.012	3	foil new	foil	sure new	0.939	n/a	303	54	2
218.011	3	target old	target	sure old	0.756	5	155	55	2
230.010	3	target old	target	unsure old	2.149	1	113	56	2
242.009	3	target old	target	sure old	1.182	2	121	57	2
254.008	3	lure old	lure	unsure old	2.479	4	241	58	2
266.006	3	target old	target	sure old	1.713	6	161	59	2
278.005	3	foil new	foil	unsure new	1.618	n/a	325	60	2
290.004	3	target old	target	sure old	1.195	6	167	61	2
302.019	3	target old	target	sure old	1.243	2	127	62	2
314.035	3	target old	target	sure old	1.284	9	197	63	2
326.017	3	lure old	lure	sure old	1.045	6	261	64	2
338.016	3	lure new	lure	sure new	1.039	5	254	65	2
350.031	3	lure new	lure	unsure new	1.960	1	213	66	2
362.030	3	lure old	lure	sure old	0.737	5	253	67	2
374.029	3	lure old	lure	sure old	1.402	3	231	68	2
386.011	3	foil new	foil	sure new	0.908	n/a	314	69	2
398.026	3	foil new	foil	sure new	1.469	n/a	321	70	2
410.009	3	lure new	lure	sure new	1.654	8	283	71	2
422.024	3	target old	target	unsure old	2.311	9	193	72	2
