onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.007	3	foil new	foil	unsure new	1.520	n/a	331	37	2
14.006	3	foil new	foil	unsure new	1.450	n/a	332	38	2
26.005	3	foil new	foil	unsure new	1.059	n/a	333	39	2
38.005	3	target old	target	sure old	0.906	4	145	40	2
50.019	3	foil new	foil	sure new	1.236	n/a	318	41	2
62.018	3	lure old	lure	sure old	1.494	3	231	42	2
74.017	3	lure old	lure	unsure old	1.327	2	221	43	2
86.016	3	lure old	lure	unsure old	1.727	8	283	44	2
98.014	3	lure new	lure	unsure new	1.377	4	243	45	2
110.013	3	target old	target	sure old	1.210	9	193	46	2
122.012	3	foil new	foil	sure new	1.268	n/a	309	47	2
134.011	3	target old	target	sure old	1.261	2	127	48	2
146.010	3	lure old	lure	sure old	1.302	9	291	49	2
158.008	3	foil new	foil	unsure new	1.591	n/a	314	50	2
170.007	3	target old	target	sure old	1.240	5	157	51	2
182.006	3	foil new	foil	unsure new	1.114	n/a	310	52	2
194.005	3	lure old	lure	sure old	1.379	7	271	53	2
206.004	3	target old	target	sure old	1.267	7	173	54	2
218.019	3	target old	target	sure old	1.340	9	197	55	2
230.018	3	foil old	foil	unsure old	1.606	n/a	325	56	2
242.017	3	lure new	lure	unsure new	1.319	1	213	57	2
254.015	3	target old	target	sure old	1.400	6	161	58	2
266.014	3	foil new	foil	unsure new	1.241	n/a	303	59	2
278.013	3	foil new	foil	unsure new	1.458	n/a	322	60	2
290.012	3	target old	target	unsure old	1.644	8	183	61	2
302.011	3	foil new	foil	sure new	1.349	n/a	306	62	2
314.009	3	lure new	lure	unsure new	1.614	1	214	63	2
326.008	3	lure old	lure	unsure old	1.583	6	262	64	2
338.007	3	target old	target	unsure old	1.768	7	175	65	2
350.006	3	target old	target	sure old	1.322	1	117	66	2
362.005	3	lure new	lure	unsure new	1.346	4	242	67	2
374.004	3	foil new	foil	sure new	1.083	n/a	320	68	2
386.019	3	target old	target	sure old	1.228	6	167	69	2
398.018	3	lure new	lure	unsure new	1.485	7	272	70	2
410.017	3	lure old	lure	unsure old	1.470	5	252	71	2
422.015	3	target old	target	sure old	1.424	3	131	72	2
