onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.007	3	foil new	foil	sure new	0.960	n/a	334	73	3
14.006	3	foil old	foil	unsure old	1.265	n/a	335	74	3
26.005	3	foil new	foil	unsure new	1.338	n/a	336	75	3
38.004	3	foil new	foil	sure new	1.116	n/a	301	76	3
50.019	3	lure new	lure	unsure new	1.764	5	251	77	3
62.018	3	foil new	foil	unsure new	1.286	n/a	305	78	3
74.017	3	target old	target	unsure old	1.598	1	113	79	3
86.016	3	target old	target	sure old	1.376	8	187	80	3
98.014	3	target old	target	unsure old	1.233	2	121	81	3
110.013	3	target old	target	sure old	1.098	9	195	82	3
122.012	3	foil new	foil	sure new	1.099	n/a	324	83	3
134.011	3	lure old	lure	unsure old	1.653	7	274	84	3
146.009	3	target new	target	unsure new	1.966	1	111	85	3
158.008	3	foil new	foil	unsure new	1.143	n/a	326	86	3
170.007	3	lure old	lure	sure old	1.168	9	292	87	3
182.006	3	lure old	lure	unsure old	1.297	2	222	88	3
194.005	3	target old	target	unsure old	1.243	2	125	89	3
206.020	3	lure old	lure	sure old	1.851	4	241	90	3
218.019	3	lure old	lure	sure old	1.132	6	261	91	3
230.018	3	target old	target	unsure old	1.206	5	153	92	3
242.017	3	target new	target	unsure new	1.198	7	177	93	3
254.015	3	foil new	foil	sure new	1.456	n/a	317	94	3
266.014	3	target new	target	unsure new	1.369	4	141	95	3
278.013	3	lure old	lure	sure old	1.162	5	253	96	3
290.012	3	lure old	lure	sure old	1.123	1	211	97	3
302.011	3	foil new	foil	unsure new	1.389	n/a	313	98	3
314.009	3	lure old	lure	unsure old	1.397	3	233	99	3
326.008	3	foil new	foil	sure new	1.215	n/a	311	100	3
338.007	3	foil new	foil	unsure new	1.544	n/a	319	101	3
350.006	3	lure old	lure	unsure old	1.762	2	224	102	3
362.005	3	lure old	lure	unsure old	1.442	9	293	103	3
374.020	3	lure old	lure	sure old	1.307	8	282	104	3
386.019	3	target old	target	sure old	1.540	3	133	105	3
398.018	3	target old	target	unsure old	1.749	5	151	106	3
410.017	3	foil new	foil	unsure new	1.527	n/a	308	107	3
422.015	3	target old	target	sure old	1.527	6	163	108	3
