onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.017	3	foil new	foil	sure new	1.004	n/a	328	1	1
14.021	3	foil new	foil	sure new	0.848	n/a	329	2	1
26.014	3	foil new	foil	sure new	0.918	n/a	330	3	1
38.013	3	lure new	lure	sure new	1.048	2	223	4	1
50.012	3	target old	target	sure old	1.481	5	155	5	1
62.011	3	target old	target	unsure old	1.642	6	165	6	1
74.010	3	target old	target	unsure old	1.291	3	137	7	1
86.008	3	target old	target	sure old	1.405	8	181	8	1
98.007	3	lure new	lure	unsure new	1.782	8	281	9	1
110.006	3	target old	target	sure old	1.175	8	185	10	1
122.005	3	foil new	foil	sure new	0.936	n/a	323	11	1
134.005	3	lure old	lure	unsure old	1.233	6	264	12	1
146.019	3	lure new	lure	sure new	1.098	3	232	13	1
158.018	3	lure new	lure	unsure new	1.947	8	284	14	1
170.017	3	lure new	lure	unsure new	1.396	6	263	15	1
182.015	3	foil new	foil	sure new	1.030	n/a	304	16	1
194.014	3	foil new	foil	unsure new	1.671	n/a	327	17	1
206.013	3	foil new	foil	sure new	0.896	n/a	321	18	1
218.012	3	foil new	foil	unsure new	1.681	n/a	312	19	1
230.011	3	foil new	foil	sure new	1.050	n/a	307	20	1
242.009	3	target old	target	unsure old	1.452	9	191	21	1
254.008	3	target new	target	unsure new	1.477	7	171	22	1
266.007	3	lure new	lure	unsure new	1.518	7	273	23	1
278.006	3	lure new	lure	sure new	1.319	9	294	24	1
290.005	3	target old	target	unsure old	1.512	2	123	25	1
302.020	3	foil new	foil	unsure new	1.504	n/a	315	26	1
314.019	3	lure new	lure	unsure new	1.682	4	244	27	1
326.018	3	target old	target	sure old	1.803	4	147	28	1
338.017	3	target old	target	sure old	1.572	1	115	29	1
350.015	3	foil new	foil	sure new	1.078	n/a	316	30	1
362.014	3	target old	target	sure old	1.095	4	143	31	1
374.013	3	target old	target	sure old	1.344	3	135	32	1
386.012	3	foil new	foil	unsure new	1.401	n/a	302	33	1
398.010	3	lure old	lure	sure old	1.426	5	254	34	1
410.009	3	lure new	lure	unsure new	1.395	1	212	35	1
422.008	3	lure new	lure	unsure new	1.373	3	234	36	1
