onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.021	3	foil new	foil	sure new	1.083	n/a	328	1	1
14.019	3	foil new	foil	sure new	0.668	n/a	329	2	1
26.018	3	foil new	foil	sure new	0.750	n/a	330	3	1
38.017	3	target old	target	unsure old	1.399	6	163	4	1
50.016	3	lure new	lure	sure new	1.024	7	271	5	1
62.015	3	lure old	lure	sure old	1.266	8	282	6	1
74.013	3	lure new	lure	sure new	1.258	4	242	7	1
86.029	3	lure new	lure	sure new	0.915	6	262	8	1
98.011	3	target new	target	sure new	0.717	3	137	9	1
110.010	3	target old	target	sure old	0.870	9	193	10	1
122.009	3	target old	target	sure old	0.983	5	153	11	1
134.024	3	target old	target	sure old	0.823	1	117	12	1
146.006	3	foil new	foil	sure new	0.985	n/a	322	13	1
158.005	3	lure new	lure	sure new	0.947	1	213	14	1
170.005	3	foil new	foil	sure new	0.971	n/a	317	15	1
182.019	3	lure old	lure	sure old	1.556	5	253	16	1
194.019	3	lure new	lure	sure new	0.949	2	223	17	1
206.017	3	target old	target	sure old	0.935	7	173	18	1
218.016	3	target old	target	sure old	0.928	4	147	19	1
230.015	3	lure old	lure	sure old	1.033	3	234	20	1
242.030	3	foil new	foil	sure new	1.017	n/a	325	21	1
254.012	3	foil new	foil	sure new	0.963	n/a	311	22	1
266.011	3	foil new	foil	sure new	1.253	n/a	321	23	1
278.010	3	target old	target	sure old	1.069	3	135	24	1
290.026	3	target old	target	sure old	0.934	4	143	25	1
302.024	3	foil new	foil	sure new	0.992	n/a	303	26	1
314.006	3	lure new	lure	sure new	1.058	2	222	27	1
326.005	3	lure old	lure	unsure old	1.812	6	264	28	1
338.005	3	target old	target	sure old	0.939	9	197	29	1
350.020	3	target old	target	sure old	1.124	8	181	30	1
362.019	3	foil new	foil	sure new	0.871	n/a	315	31	1
374.017	3	foil new	foil	sure new	0.967	n/a	305	32	1
386.016	3	lure old	lure	sure old	0.952	4	241	33	1
398.016	3	foil new	foil	unsure new	1.704	n/a	308	34	1
410.014	3	lure new	lure	sure new	1.660	9	291	35	1
422.013	3	target new	target	sure new	1.451	2	125	36	1
