onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.007	3	foil new	foil	sure new	0.880	n/a	328	1	1
14.022	3	foil new	foil	sure new	1.105	n/a	329	2	1
26.004	3	foil new	foil	sure new	0.843	n/a	330	3	1
38.020	3	foil new	foil	unsure new	0.875	n/a	318	4	1
50.019	3	lure old	lure	unsure old	0.893	6	262	5	1
62.018	3	lure old	lure	sure old	0.726	1	214	6	1
74.017	3	target old	target	sure old	0.927	1	113	7	1
86.016	3	lure new	lure	unsure new	1.183	1	213	8	1
98.014	3	foil new	foil	unsure new	1.161	n/a	306	9	1
110.030	3	foil new	foil	unsure new	0.969	n/a	312	10	1
122.012	3	target old	target	sure old	1.108	7	173	11	1
134.011	3	lure old	lure	sure old	1.060	5	252	12	1
146.009	3	lure old	lure	sure old	0.726	7	272	13	1
158.008	3	foil new	foil	sure new	0.959	n/a	322	14	1
170.007	3	lure new	lure	sure new	1.025	4	244	15	1
182.006	3	lure new	lure	unsure new	1.305	8	281	16	1
194.005	3	target old	target	unsure old	1.571	3	135	17	1
206.005	3	foil new	foil	unsure new	1.467	n/a	309	18	1
218.019	3	lure old	lure	unsure old	1.165	6	263	19	1
230.018	3	target old	target	sure old	1.270	9	191	20	1
242.017	3	target old	target	sure old	0.799	5	151	21	1
254.015	3	target old	target	unsure old	1.216	6	161	22	1
266.014	3	target new	target	unsure new	1.129	8	183	23	1
278.013	3	lure old	lure	unsure old	1.315	2	221	24	1
290.012	3	foil old	foil	unsure old	1.044	n/a	303	25	1
302.011	3	target old	target	sure old	0.973	5	157	26	1
314.010	3	lure old	lure	sure old	1.406	3	231	27	1
326.008	3	target old	target	unsure old	1.047	3	131	28	1
338.007	3	target new	target	unsure new	1.249	6	163	29	1
350.006	3	target old	target	sure old	1.426	2	127	30	1
362.005	3	target old	target	unsure old	1.275	4	147	31	1
374.020	3	foil new	foil	unsure new	1.195	n/a	313	32	1
386.019	3	foil new	foil	sure new	1.109	n/a	320	33	1
398.018	3	lure old	lure	unsure old	1.142	9	293	34	1
410.017	3	foil new	foil	unsure new	1.575	n/a	327	35	1
422.016	3	lure new	lure	unsure new	1.712	2	223	36	1
