onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.011	3	foil new	foil	sure new	1.356	n/a	334	73	3
14.010	3	foil new	foil	unsure new	1.461	n/a	335	74	3
26.008	3	foil new	foil	unsure new	1.680	n/a	336	75	3
38.024	3	target old	target	sure old	1.200	6	167	76	3
50.023	3	target new	target	sure new	1.072	2	123	77	3
62.022	3	foil new	foil	unsure new	1.411	n/a	307	78	3
74.004	3	target old	target	unsure old	1.532	6	161	79	3
86.019	3	lure new	lure	unsure new	1.437	2	224	80	3
98.018	3	target old	target	unsure old	1.781	8	183	81	3
110.017	3	lure old	lure	sure old	1.535	5	254	82	3
122.016	3	lure old	lure	unsure old	2.224	6	263	83	3
134.014	3	target old	target	sure old	1.385	2	121	84	3
146.030	3	target old	target	sure old	1.026	5	155	85	3
158.029	3	foil old	foil	unsure old	1.595	n/a	327	86	3
170.011	3	lure new	lure	unsure new	1.725	7	274	87	3
182.026	3	foil new	foil	sure new	1.118	n/a	321	88	3
194.008	3	target old	target	sure old	1.871	3	131	89	3
206.024	3	target old	target	sure old	1.456	9	195	90	3
218.022	3	lure new	lure	unsure new	1.257	3	232	91	3
230.005	3	lure new	lure	unsure new	1.699	2	221	92	3
242.020	3	target old	target	sure old	1.811	7	173	93	3
254.019	3	foil new	foil	unsure new	1.573	n/a	312	94	3
266.018	3	foil old	foil	unsure old	1.781	n/a	313	95	3
278.017	3	target old	target	sure old	1.103	1	115	96	3
290.015	3	lure new	lure	sure new	1.736	7	273	97	3
302.015	3	foil new	foil	sure new	1.081	n/a	301	98	3
314.014	3	lure new	lure	unsure new	1.322	3	233	99	3
326.029	3	target old	target	sure old	1.338	1	117	100	3
338.011	3	foil new	foil	sure new	1.197	n/a	317	101	3
350.026	3	lure new	lure	unsure new	1.373	4	244	102	3
362.008	3	lure new	lure	unsure new	1.775	8	282	103	3
374.007	3	foil new	foil	sure new	1.136	n/a	323	104	3
386.023	3	target old	target	sure old	0.953	4	143	105	3
398.004	3	lure new	lure	unsure new	1.627	9	294	106	3
410.020	3	foil old	foil	unsure old	1.860	n/a	306	107	3
422.019	3	lure old	lure	sure old	1.204	1	211	108	3
