onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.016	3	foil new	foil	sure new	1.063	n/a	328	1	1
14.015	3	foil new	foil	sure new	1.265	n/a	329	2	1
26.014	3	foil new	foil	unsure new	1.561	n/a	330	3	1
38.013	3	target new	target	sure new	1.491	1	113	4	1
50.011	3	lure old	lure	sure old	1.100	7	271	5	1
62.027	3	target old	target	sure old	1.172	4	145	6	1
74.009	3	lure old	lure	sure old	2.110	3	231	7	1
86.008	3	target old	target	unsure old	1.808	8	181	8	1
98.023	3	foil new	foil	sure new	1.071	n/a	309	9	1
110.022	3	target old	target	sure old	1.497	6	163	10	1
122.021	3	foil new	foil	sure new	1.362	n/a	310	11	1
134.020	3	lure new	lure	sure new	1.708	1	214	12	1
146.018	3	foil new	foil	sure new	1.205	n/a	319	13	1
158.017	3	lure new	lure	unsure new	1.286	2	222	14	1
170.016	3	target old	target	unsure old	1.287	3	137	15	1
182.015	3	target old	target	unsure old	1.520	7	177	16	1
194.013	3	foil new	foil	unsure new	1.378	n/a	314	17	1
206.012	3	target old	target	sure old	1.403	2	125	18	1
218.011	3	lure new	lure	unsure new	1.644	4	241	19	1
230.010	3	target old	target	sure old	1.037	5	153	20	1
242.009	3	foil new	foil	sure new	1.055	n/a	324	21	1
254.008	3	target old	target	unsure old	1.880	4	147	22	1
266.023	3	foil new	foil	sure new	0.952	n/a	302	23	1
278.005	3	foil new	foil	sure new	1.570	n/a	305	24	1
290.005	3	lure new	lure	sure new	1.146	6	262	25	1
302.019	3	foil new	foil	unsure new	1.549	n/a	325	26	1
314.018	3	target old	target	sure old	1.197	3	135	27	1
326.017	3	target new	target	unsure new	1.590	8	185	28	1
338.016	3	target old	target	sure old	1.584	9	191	29	1
350.015	3	lure new	lure	sure new	1.080	9	292	30	1
362.013	3	lure new	lure	sure new	1.017	8	281	31	1
374.012	3	lure new	lure	unsure new	2.002	1	213	32	1
386.028	3	foil new	foil	sure new	1.068	n/a	316	33	1
398.010	3	lure new	lure	unsure new	1.349	9	291	34	1
410.009	3	lure new	lure	unsure new	1.238	8	283	35	1
422.024	3	lure new	lure	unsure new	1.951	5	251	36	1
