onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.020	3	foil new	foil	sure new	0.707	n/a	328	1	1
14.019	3	foil new	foil	sure new	0.668	n/a	329	2	1
26.018	3	foil new	foil	sure new	0.862	n/a	330	3	1
38.017	3	target old	target	sure old	0.990	6	161	4	1
50.016	3	lure new	lure	sure new	0.904	2	223	5	1
62.015	3	foil new	foil	unsure new	2.080	n/a	308	6	1
74.013	3	target old	target	sure old	0.858	8	181	7	1
86.012	3	lure old	lure	sure old	0.611	8	282	8	1
98.011	3	foil new	foil	sure new	1.069	n/a	306	9	1
110.010	3	foil new	foil	sure new	0.862	n/a	302	10	1
122.025	3	foil new	foil	sure new	0.854	n/a	312	11	1
134.024	3	target old	target	sure old	0.576	8	187	12	1
146.023	3	lure old	lure	sure old	1.289	7	274	13	1
158.022	3	lure new	lure	sure new	1.002	9	294	14	1
170.004	3	target old	target	sure old	0.907	9	197	15	1
182.019	3	lure old	lure	sure old	0.788	7	272	16	1
194.018	3	lure old	lure	sure old	1.013	6	263	17	1
206.017	3	target old	target	sure old	1.350	1	115	18	1
218.016	3	lure new	lure	sure new	1.703	1	213	19	1
230.015	3	target old	target	sure old	1.401	4	145	20	1
242.014	3	lure old	lure	sure old	1.266	8	283	21	1
254.012	3	foil new	foil	unsure new	1.851	n/a	313	22	1
266.028	3	foil new	foil	sure new	1.132	n/a	321	23	1
278.010	3	target old	target	sure old	0.934	2	121	24	1
290.026	3	target old	target	sure old	0.694	7	171	25	1
302.008	3	foil old	foil	unsure old	1.312	n/a	326	26	1
314.023	3	target old	target	sure old	0.713	6	167	27	1
326.005	3	lure old	lure	sure old	0.810	5	251	28	1
338.004	3	target old	target	sure old	0.740	5	157	29	1
350.020	3	target old	target	sure old	0.788	9	193	30	1
362.018	3	lure new	lure	unsure new	1.405	4	241	31	1
374.017	3	foil new	foil	unsure new	1.399	n/a	318	32	1
386.016	3	target old	target	sure old	0.792	3	133	33	1
398.015	3	lure old	lure	sure old	1.033	3	233	34	1
410.014	3	foil new	foil	sure new	1.250	n/a	324	35	1
422.013	3	lure old	lure	sure old	1.115	9	292	36	1
