onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.008	3	foil new	foil	sure new	0.936	n/a	334	73	3
14.023	3	foil old	foil	unsure old	1.032	n/a	335	74	3
26.006	3	foil old	foil	unsure old	1.034	n/a	336	75	3
38.005	3	target old	target	sure old	0.675	7	175	76	3
50.020	3	lure new	lure	unsure new	1.283	4	241	77	3
62.019	3	foil new	foil	unsure new	0.916	n/a	316	78	3
74.018	3	lure old	lure	unsure old	1.118	9	291	79	3
86.016	3	lure old	lure	unsure old	1.279	7	271	80	3
98.015	3	lure old	lure	unsure old	0.969	2	223	81	3
110.014	3	target old	target	unsure old	1.290	4	141	82	3
122.013	3	foil new	foil	unsure new	0.906	n/a	320	83	3
134.011	3	foil new	foil	unsure new	2.764	n/a	307	84	3
146.010	3	foil new	foil	unsure new	1.381	n/a	303	85	3
158.026	3	target old	target	sure old	0.846	5	157	86	3
170.008	3	foil new	foil	unsure new	0.992	n/a	312	87	3
182.007	3	target old	target	sure old	0.657	6	163	88	3
194.005	3	lure new	lure	unsure new	1.170	6	262	89	3
206.021	3	lure old	lure	sure old	0.947	4	244	90	3
218.020	3	n/a	target	n/a	n/a	9	191	91	3
230.019	3	lure old	lure	unsure old	2.101	7	273	92	3
242.017	3	foil old	foil	unsure old	1.142	n/a	305	93	3
254.016	3	lure new	lure	unsure new	1.439	5	253	94	3
266.015	3	lure new	lure	unsure new	1.808	3	233	95	3
278.014	3	target old	target	unsure old	0.882	8	187	96	3
290.013	3	target old	target	sure old	0.747	4	143	97	3
302.011	3	target old	target	sure old	0.740	2	123	98	3
314.010	3	lure old	lure	unsure old	1.613	9	293	99	3
326.026	3	foil new	foil	unsure new	0.958	n/a	315	100	3
338.008	3	target old	target	sure old	1.272	1	111	101	3
350.007	3	target old	target	sure old	0.681	1	115	102	3
362.005	3	target old	target	unsure old	1.210	8	183	103	3
374.004	3	foil old	foil	unsure old	1.035	n/a	326	104	3
386.020	3	target old	target	sure old	0.644	3	133	105	3
398.019	3	lure old	lure	sure old	0.637	1	211	106	3
410.018	3	foil new	foil	unsure new	0.998	n/a	324	107	3
422.016	3	lure old	lure	unsure old	1.063	8	284	108	3
