onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.008	3	foil new	foil	sure new	1.591	n/a	331	37	2
14.006	3	foil new	foil	sure new	1.352	n/a	332	38	2
26.005	3	foil new	foil	sure new	0.897	n/a	333	39	2
38.004	3	foil new	foil	sure new	0.835	n/a	314	40	2
50.019	3	lure old	lure	sure old	1.539	8	281	41	2
62.018	3	target old	target	sure old	1.276	1	115	42	2
74.017	3	target old	target	sure old	0.822	7	171	43	2
86.016	3	foil new	foil	sure new	1.335	n/a	325	44	2
98.015	3	foil new	foil	sure new	0.944	n/a	317	45	2
110.014	3	lure old	lure	unsure old	2.369	5	252	46	2
122.013	3	target old	target	sure old	1.001	3	133	47	2
134.028	3	lure new	lure	sure new	0.939	3	234	48	2
146.010	3	lure old	lure	sure old	0.781	5	253	49	2
158.026	3	target old	target	sure old	1.501	2	125	50	2
170.008	3	foil new	foil	sure new	0.967	n/a	303	51	2
182.006	3	target old	target	sure old	0.897	5	153	52	2
194.022	3	lure new	lure	sure new	1.601	4	243	53	2
206.004	3	target old	target	sure old	0.979	9	197	54	2
218.020	3	lure new	lure	sure new	0.900	2	223	55	2
230.018	3	target old	target	sure old	0.973	8	183	56	2
242.017	3	target old	target	sure old	0.998	2	127	57	2
254.016	3	target old	target	sure old	0.935	4	145	58	2
266.015	3	lure old	lure	sure old	1.376	7	271	59	2
278.014	3	foil new	foil	sure new	0.913	n/a	320	60	2
290.029	3	lure new	lure	sure new	1.786	8	284	61	2
302.011	3	foil new	foil	sure new	1.116	n/a	322	62	2
314.010	3	target old	target	sure old	1.437	6	163	63	2
326.009	3	foil new	foil	sure new	1.286	n/a	304	64	2
338.008	3	lure new	lure	sure new	1.488	9	292	65	2
350.023	3	lure new	lure	sure new	2.568	1	211	66	2
362.005	3	lure old	lure	unsure old	2.433	6	261	67	2
374.004	3	lure old	lure	sure old	1.419	9	291	68	2
386.020	3	target old	target	sure old	0.923	5	151	69	2
398.019	3	target old	target	sure old	0.877	9	193	70	2
410.018	3	foil new	foil	sure new	0.822	n/a	311	71	2
422.016	3	foil new	foil	sure new	1.911	n/a	307	72	2
