onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.006	3	foil new	foil	sure new	1.344	n/a	328	1	1
14.020	3	foil new	foil	sure new	1.130	n/a	329	2	1
26.019	3	foil new	foil	sure new	1.107	n/a	330	3	1
38.018	3	foil new	foil	sure new	1.020	n/a	310	4	1
50.017	3	target old	target	sure old	1.069	5	153	5	1
62.016	3	foil new	foil	sure new	0.886	n/a	325	6	1
74.015	3	foil new	foil	sure new	0.967	n/a	306	7	1
86.013	3	lure new	lure	sure new	1.265	8	281	8	1
98.012	3	lure new	lure	sure new	0.994	9	294	9	1
110.011	3	foil new	foil	sure new	1.371	n/a	303	10	1
122.027	3	target old	target	sure old	1.187	2	127	11	1
134.009	3	target old	target	unsure old	1.725	3	131	12	1
146.007	3	target old	target	sure old	1.638	6	165	13	1
158.006	3	lure old	lure	sure old	1.359	1	211	14	1
170.005	3	lure old	lure	sure old	1.409	5	254	15	1
182.004	3	target old	target	sure old	1.194	8	183	16	1
194.019	3	lure old	lure	unsure old	1.635	6	262	17	1
206.018	3	lure old	lure	unsure old	1.428	2	222	18	1
218.084	3	lure new	lure	unsure new	1.571	9	292	19	1
230.016	3	target old	target	sure old	1.118	1	113	20	1
242.014	3	lure new	lure	unsure new	1.575	3	232	21	1
254.013	3	lure old	lure	sure old	2.065	7	271	22	1
266.012	3	lure old	lure	unsure old	1.754	3	231	23	1
278.028	3	target new	target	unsure new	1.962	4	141	24	1
290.009	3	foil new	foil	sure new	1.156	n/a	314	25	1
302.008	3	foil new	foil	sure new	1.173	n/a	319	26	1
314.007	3	target old	target	sure old	1.215	3	133	27	1
326.006	3	foil new	foil	sure new	0.976	n/a	322	28	1
338.005	3	lure new	lure	sure new	1.921	4	243	29	1
350.005	3	target old	target	sure old	1.161	6	163	30	1
362.019	3	foil new	foil	sure new	1.026	n/a	307	31	1
374.018	3	target old	target	sure old	1.596	4	147	32	1
386.017	3	target old	target	sure old	1.589	7	177	33	1
398.015	3	target old	target	sure old	1.230	9	193	34	1
410.015	3	foil new	foil	sure new	1.247	n/a	316	35	1
422.013	3	lure new	lure	unsure new	1.800	7	272	36	1
