onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.013	3	foil old	foil	unsure old	1.546	n/a	334	73	3
14.012	3	foil new	foil	unsure new	1.747	n/a	335	74	3
26.011	3	foil new	foil	sure new	1.045	n/a	336	75	3
38.009	3	target new	target	sure new	0.982	2	125	76	3
50.008	3	lure old	lure	sure old	0.655	4	241	77	3
62.007	3	foil new	foil	sure new	0.913	n/a	320	78	3
74.006	3	foil new	foil	sure new	1.906	n/a	327	79	3
86.005	3	lure old	lure	sure old	0.763	5	251	80	3
98.020	3	lure old	lure	sure old	1.091	3	232	81	3
110.019	3	lure new	lure	unsure new	1.637	1	212	82	3
122.018	3	lure new	lure	sure new	1.102	2	222	83	3
134.017	3	target old	target	sure old	0.935	8	187	84	3
146.016	3	lure old	lure	sure old	0.728	6	263	85	3
158.014	3	lure new	lure	sure new	1.666	7	273	86	3
170.013	3	target new	target	unsure new	1.715	1	117	87	3
182.012	3	target old	target	sure old	1.004	6	163	88	3
194.011	3	foil new	foil	sure new	0.869	n/a	304	89	3
206.010	3	foil new	foil	sure new	0.998	n/a	312	90	3
218.008	3	foil new	foil	sure new	1.160	n/a	301	91	3
230.007	3	foil old	foil	sure old	1.017	n/a	318	92	3
242.006	3	lure old	lure	sure old	0.706	8	282	93	3
254.005	3	target old	target	sure old	0.827	7	171	94	3
266.005	3	lure old	lure	unsure old	1.267	6	262	95	3
278.019	3	lure old	lure	sure old	0.756	9	292	96	3
290.018	3	foil new	foil	sure new	1.054	n/a	324	97	3
302.017	3	target old	target	sure old	0.655	6	161	98	3
314.016	3	target old	target	sure old	1.040	3	135	99	3
326.015	3	lure new	lure	sure new	2.977	4	244	100	3
338.013	3	target old	target	sure old	0.699	4	145	101	3
350.012	3	foil new	foil	sure new	1.236	n/a	309	102	3
362.011	3	foil new	foil	sure new	0.925	n/a	314	103	3
374.010	3	target new	target	sure new	0.862	1	113	104	3
386.009	3	target old	target	sure old	0.903	3	131	105	3
398.008	3	target old	target	sure old	0.808	9	193	106	3
410.006	3	target old	target	sure old	0.594	5	157	107	3
422.005	3	lure new	lure	sure new	2.851	9	294	108	3
