onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.019	3	foil new	foil	sure new	1.209	n/a	328	1	1
14.018	3	foil new	foil	sure new	0.666	n/a	329	2	1
26.017	3	foil new	foil	sure new	0.652	n/a	330	3	1
38.016	3	lure new	lure	sure new	1.669	5	253	4	1
50.014	3	lure new	lure	sure new	0.830	8	283	5	1
62.013	3	target old	target	sure old	1.728	6	165	6	1
74.012	3	lure new	lure	sure new	0.992	9	294	7	1
86.011	3	lure old	lure	sure old	1.314	6	261	8	1
98.010	3	target old	target	sure old	1.267	7	177	9	1
110.008	3	lure new	lure	sure new	1.396	9	291	10	1
122.007	3	foil new	foil	sure new	0.861	n/a	325	11	1
134.006	3	target old	target	sure old	1.327	9	193	12	1
146.005	3	lure new	lure	sure new	1.472	2	224	13	1
158.004	3	lure old	lure	sure old	2.225	7	274	14	1
170.019	3	target old	target	sure old	1.210	4	141	15	1
182.018	3	foil new	foil	sure new	0.891	n/a	316	16	1
194.017	3	target old	target	sure old	1.660	1	113	17	1
206.016	3	target old	target	unsure old	2.133	2	125	18	1
218.015	3	foil new	foil	sure new	0.798	n/a	320	19	1
230.013	3	foil new	foil	sure new	0.952	n/a	310	20	1
242.012	3	foil new	foil	sure new	0.977	n/a	314	21	1
254.011	3	target old	target	sure old	1.778	8	183	22	1
266.010	3	foil new	foil	sure new	0.947	n/a	324	23	1
278.008	3	foil new	foil	unsure new	2.028	n/a	308	24	1
290.007	3	foil new	foil	sure new	0.886	n/a	306	25	1
302.006	3	target old	target	sure old	0.862	6	167	26	1
314.005	3	target old	target	sure old	1.088	5	153	27	1
326.005	3	lure new	lure	sure new	0.984	7	271	28	1
338.019	3	lure new	lure	sure new	0.809	4	244	29	1
350.018	3	foil new	foil	sure new	0.899	n/a	301	30	1
362.017	3	lure new	lure	sure new	1.460	1	212	31	1
374.016	3	target old	target	sure old	1.189	5	151	32	1
386.014	3	lure old	lure	unsure old	2.503	3	232	33	1
398.013	3	target old	target	sure old	2.016	3	131	34	1
410.012	3	target old	target	sure old	0.689	3	133	35	1
422.011	3	lure new	lure	sure new	1.778	2	222	36	1
