onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.019	3	foil new	foil	sure new	0.828	n/a	331	37	2
14.018	3	foil new	foil	sure new	0.933	n/a	332	38	2
26.017	3	foil new	foil	sure new	0.791	n/a	333	39	2
38.016	3	foil new	foil	sure new	0.735	n/a	303	40	2
50.014	3	lure old	lure	unsure old	1.929	9	292	41	2
62.013	3	target old	target	unsure old	2.114	4	147	42	2
74.012	3	target new	target	sure new	1.019	7	171	43	2
86.011	3	target old	target	unsure old	1.916	6	161	44	2
98.010	3	lure old	lure	unsure old	2.638	7	272	45	2
110.009	3	lure new	lure	sure new	1.351	1	213	46	2
122.007	3	foil new	foil	sure new	1.241	n/a	321	47	2
134.006	3	target old	target	sure old	2.345	9	197	48	2
146.005	3	target old	target	unsure old	1.675	2	121	49	2
158.005	3	foil new	foil	sure new	1.043	n/a	307	50	2
170.019	3	target old	target	sure old	1.380	2	123	51	2
182.018	3	foil new	foil	sure new	0.965	n/a	318	52	2
194.017	3	target old	target	unsure old	1.383	1	115	53	2
206.016	3	lure new	lure	unsure new	2.160	5	254	54	2
218.015	3	lure new	lure	sure new	1.625	8	281	55	2
230.013	3	lure new	lure	sure new	1.082	3	234	56	2
242.012	3	target old	target	sure old	0.860	4	143	57	2
254.011	3	lure old	lure	sure old	1.716	6	264	58	2
266.010	3	foil old	foil	unsure old	2.150	n/a	327	59	2
278.008	3	target new	target	sure new	0.743	3	137	60	2
290.007	3	target old	target	sure old	0.912	5	157	61	2
302.006	3	foil new	foil	unsure new	1.658	n/a	304	62	2
314.005	3	foil new	foil	unsure new	1.211	n/a	313	63	2
326.005	3	lure new	lure	unsure new	1.595	3	233	64	2
338.019	3	target old	target	sure old	1.164	8	181	65	2
350.018	3	foil new	foil	sure new	1.269	n/a	322	66	2
362.017	3	lure old	lure	unsure old	1.735	2	221	67	2
374.016	3	lure new	lure	sure new	1.112	5	252	68	2
386.015	3	lure new	lure	unsure new	1.561	4	243	69	2
398.013	3	foil new	foil	sure new	0.938	n/a	311	70	2
410.012	3	target old	target	unsure old	1.547	8	187	71	2
422.011	3	lure old	lure	sure old	0.925	6	263	72	2
