onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.005	3	foil new	foil	sure new	1.003	n/a	331	37	2
14.005	3	foil new	foil	sure new	0.915	n/a	332	38	2
26.019	3	foil new	foil	sure new	0.932	n/a	333	39	2
38.018	3	target old	target	sure old	1.093	6	165	40	2
50.017	3	foil new	foil	sure new	1.775	n/a	325	41	2
62.016	3	lure old	lure	unsure old	1.704	5	251	42	2
74.014	3	target new	target	sure new	1.313	2	123	43	2
86.013	3	target old	target	sure old	1.210	7	171	44	2
98.012	3	foil new	foil	sure new	0.915	n/a	316	45	2
110.011	3	lure old	lure	sure old	0.861	7	272	46	2
122.010	3	target new	target	sure new	1.534	8	185	47	2
134.008	3	foil new	foil	sure new	0.951	n/a	311	48	2
146.007	3	lure old	lure	sure old	1.216	8	282	49	2
158.006	3	lure old	lure	unsure old	1.857	6	262	50	2
170.005	3	foil new	foil	sure new	1.483	n/a	301	51	2
182.004	3	target old	target	unsure old	2.548	1	117	52	2
194.019	3	lure new	lure	sure new	1.541	2	224	53	2
206.018	3	target old	target	sure old	1.101	6	161	54	2
218.017	3	foil new	foil	sure new	1.055	n/a	315	55	2
230.016	3	lure old	lure	sure old	1.200	1	213	56	2
242.014	3	target old	target	unsure old	2.649	3	131	57	2
254.013	3	target new	target	sure new	0.978	9	193	58	2
266.012	3	target old	target	unsure old	1.668	4	147	59	2
278.011	3	target new	target	sure new	1.445	9	197	60	2
290.010	3	lure new	lure	sure new	2.142	2	221	61	2
302.008	3	foil new	foil	sure new	1.007	n/a	321	62	2
314.007	3	foil new	foil	sure new	0.849	n/a	306	63	2
326.006	3	lure new	lure	sure new	0.833	3	234	64	2
338.005	3	foil new	foil	sure new	0.842	n/a	323	65	2
350.005	3	target old	target	sure old	1.443	2	121	66	2
362.019	3	lure old	lure	sure old	0.868	6	261	67	2
374.018	3	lure new	lure	sure new	1.366	3	232	68	2
386.017	3	target old	target	unsure old	2.446	5	151	69	2
398.016	3	lure new	lure	sure new	2.000	4	241	70	2
410.015	3	lure new	lure	sure new	1.209	9	293	71	2
422.013	3	foil new	foil	sure new	1.314	n/a	309	72	2
