onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.014	3	foil old	foil	sure old	1.241	n/a	331	37	2
14.013	3	foil new	foil	sure new	1.586	n/a	332	38	2
26.012	3	foil new	foil	unsure new	2.116	n/a	333	39	2
38.011	3	target old	target	sure old	1.437	7	173	40	2
50.010	3	lure old	lure	sure old	1.069	3	232	41	2
62.008	3	lure old	lure	sure old	1.079	4	243	42	2
74.007	3	target old	target	sure old	1.136	6	167	43	2
86.006	3	lure old	lure	unsure old	1.833	5	252	44	2
98.005	3	target old	target	sure old	1.546	9	195	45	2
110.004	3	lure old	lure	sure old	1.443	9	292	46	2
122.019	3	foil new	foil	unsure new	2.204	n/a	325	47	2
134.018	3	target old	target	sure old	1.133	4	141	48	2
146.017	3	foil new	foil	sure new	1.078	n/a	309	49	2
158.016	3	foil new	foil	sure new	1.071	n/a	301	50	2
170.014	3	target old	target	sure old	1.129	2	125	51	2
182.013	3	lure old	lure	unsure old	1.515	2	224	52	2
194.012	3	foil new	foil	sure new	1.059	n/a	314	53	2
206.011	3	foil new	foil	unsure new	2.116	n/a	324	54	2
218.010	3	target old	target	sure old	0.910	3	131	55	2
230.008	3	lure old	lure	sure old	1.135	8	282	56	2
242.007	3	foil new	foil	sure new	1.352	n/a	311	57	2
254.006	3	target new	target	sure new	0.865	5	155	58	2
266.005	3	lure old	lure	sure old	1.507	7	274	59	2
278.004	3	lure old	lure	unsure old	1.532	6	262	60	2
290.019	3	lure old	lure	sure old	0.988	1	211	61	2
302.018	3	foil new	foil	unsure new	1.413	n/a	305	62	2
314.017	3	foil new	foil	sure new	1.191	n/a	320	63	2
326.016	3	foil new	foil	sure new	2.056	n/a	318	64	2
338.015	3	target old	target	sure old	1.265	5	151	65	2
350.013	3	target old	target	sure old	1.346	9	197	66	2
362.012	3	lure old	lure	sure old	1.323	9	291	67	2
374.011	3	target old	target	sure old	1.036	8	181	68	2
386.010	3	lure old	lure	sure old	1.453	4	241	69	2
398.009	3	target old	target	sure old	1.855	7	175	70	2
410.008	3	target old	target	sure old	1.040	1	111	71	2
422.006	3	lure old	lure	sure old	1.265	3	231	72	2
