onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.005	3	foil new	foil	sure new	0.987	n/a	331	37	2
14.020	3	foil new	foil	sure new	0.787	n/a	332	38	2
26.019	3	foil new	foil	sure new	0.797	n/a	333	39	2
38.017	3	foil new	foil	sure new	0.790	n/a	317	40	2
50.016	3	target old	target	sure old	0.951	8	185	41	2
62.015	3	target old	target	sure old	0.921	4	147	42	2
74.014	3	lure new	lure	sure new	1.282	5	252	43	2
86.029	3	target old	target	sure old	1.698	2	123	44	2
98.011	3	foil new	foil	sure new	0.900	n/a	322	45	2
110.010	3	target old	target	sure old	0.837	6	165	46	2
122.009	3	lure old	lure	sure old	0.822	6	261	47	2
134.008	3	lure new	lure	sure new	1.335	6	262	48	2
146.023	3	foil new	foil	sure new	1.016	n/a	301	49	2
158.005	3	target old	target	sure old	0.978	6	167	50	2
170.005	3	target old	target	sure old	0.835	7	175	51	2
182.019	3	foil new	foil	sure new	0.876	n/a	310	52	2
194.018	3	lure new	lure	sure new	1.381	2	224	53	2
206.017	3	target old	target	sure old	0.830	5	155	54	2
218.016	3	lure old	lure	sure old	1.119	3	231	55	2
230.016	3	foil new	foil	sure new	0.872	n/a	306	56	2
242.014	3	lure new	lure	sure new	1.538	4	241	57	2
254.029	3	target old	target	sure old	0.962	5	153	58	2
266.028	3	target old	target	sure old	1.339	3	131	59	2
278.010	3	lure old	lure	sure old	0.830	8	283	60	2
290.026	3	target new	target	sure new	1.837	1	113	61	2
302.008	3	lure old	lure	unsure old	2.016	7	274	62	2
314.023	3	target old	target	sure old	0.864	8	187	63	2
326.005	3	foil new	foil	sure new	1.066	n/a	313	64	2
338.038	3	lure old	lure	unsure old	2.058	7	271	65	2
350.019	3	foil new	foil	sure new	0.924	n/a	309	66	2
362.018	3	lure old	lure	sure old	0.893	9	291	67	2
374.017	3	target old	target	sure old	0.918	9	191	68	2
386.017	3	foil new	foil	sure new	1.030	n/a	321	69	2
398.015	3	lure new	lure	unsure new	1.944	8	281	70	2
410.013	3	foil new	foil	sure new	1.289	n/a	326	71	2
422.029	3	lure old	lure	sure old	1.586	1	211	72	2
