onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.006	3	foil new	foil	sure new	1.530	n/a	334	73	3
14.004	3	foil new	foil	sure new	0.995	n/a	335	74	3
26.019	3	foil new	foil	sure new	0.852	n/a	336	75	3
38.018	3	target old	target	sure old	1.222	8	183	76	3
50.017	3	target old	target	unsure old	1.983	3	137	77	3
62.016	3	lure new	lure	unsure new	2.080	4	242	78	3
74.014	3	target old	target	sure old	0.898	4	145	79	3
86.013	3	target old	target	sure old	0.986	7	177	80	3
98.029	3	foil new	foil	sure new	0.971	n/a	316	81	3
110.011	3	target old	target	sure old	1.724	1	115	82	3
122.010	3	lure old	lure	unsure old	1.846	3	233	83	3
134.009	3	target old	target	sure old	1.751	2	127	84	3
146.007	3	target old	target	sure old	0.775	4	143	85	3
158.023	3	target old	target	sure old	1.025	5	151	86	3
170.005	3	lure new	lure	unsure new	2.019	9	294	87	3
182.004	3	foil new	foil	sure new	1.051	n/a	305	88	3
194.019	3	target old	target	sure old	0.940	2	121	89	3
206.018	3	foil new	foil	sure new	1.006	n/a	311	90	3
218.016	3	foil new	foil	sure new	1.111	n/a	324	91	3
230.015	3	lure old	lure	sure old	1.560	1	212	92	3
242.014	3	foil new	foil	sure new	0.985	n/a	315	93	3
254.013	3	target old	target	sure old	0.867	9	197	94	3
266.028	3	lure new	lure	sure new	1.667	9	293	95	3
278.027	3	foil new	foil	sure new	0.860	n/a	319	96	3
290.026	3	lure new	lure	unsure new	2.110	2	221	97	3
302.008	3	lure new	lure	sure new	1.006	3	234	98	3
314.024	3	lure new	lure	sure new	1.104	5	251	99	3
326.022	3	foil new	foil	sure new	1.353	n/a	327	100	3
338.005	3	foil new	foil	sure new	1.963	n/a	307	101	3
350.004	3	target old	target	sure old	0.796	6	163	102	3
362.019	3	lure old	lure	sure old	1.188	6	264	103	3
374.018	3	lure new	lure	sure new	2.237	7	273	104	3
386.016	3	lure new	lure	sure new	0.927	4	244	105	3
398.015	3	target old	target	sure old	1.185	3	135	106	3
410.014	3	lure old	lure	sure old	1.089	8	282	107	3
422.014	3	foil new	foil	sure new	0.914	n/a	303	108	3
