onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.009	3	foil new	foil	sure new	1.191	n/a	334	73	3
14.007	3	foil new	foil	sure new	1.080	n/a	335	74	3
26.006	3	foil new	foil	sure new	1.137	n/a	336	75	3
38.005	3	lure new	lure	sure new	0.842	4	242	76	3
50.004	3	target old	target	sure old	0.740	9	197	77	3
62.019	3	target old	target	sure old	1.636	1	117	78	3
74.018	3	target old	target	sure old	0.717	5	151	79	3
86.017	3	target old	target	sure old	1.294	3	137	80	3
98.016	3	foil old	foil	sure old	2.496	n/a	302	81	3
110.015	3	foil new	foil	sure new	0.761	n/a	322	82	3
122.013	3	foil new	foil	sure new	0.770	n/a	312	83	3
134.012	3	foil new	foil	sure new	2.411	n/a	326	84	3
146.011	3	target old	target	sure old	0.852	4	143	85	3
158.010	3	foil new	foil	sure new	2.430	n/a	304	86	3
170.008	3	lure old	lure	sure old	1.767	1	211	87	3
182.007	3	target old	target	sure old	0.784	2	127	88	3
194.006	3	foil new	foil	sure new	0.929	n/a	313	89	3
206.005	3	lure new	lure	unsure new	2.331	8	281	90	3
218.005	3	lure new	lure	sure new	1.131	1	213	91	3
230.019	3	target old	target	sure old	1.340	3	131	92	3
242.018	3	target old	target	sure old	0.837	8	183	93	3
254.017	3	lure new	lure	sure new	1.351	3	233	94	3
266.016	3	foil new	foil	sure new	0.736	n/a	318	95	3
278.015	3	target old	target	sure old	1.025	7	175	96	3
290.013	3	lure new	lure	sure new	1.418	2	223	97	3
302.012	3	foil new	foil	sure new	0.723	n/a	320	98	3
314.011	3	target old	target	sure old	0.725	6	163	99	3
326.010	3	target old	target	sure old	0.798	5	157	100	3
338.009	3	lure old	lure	unsure old	2.519	6	263	101	3
350.007	3	lure new	lure	sure new	1.112	9	292	102	3
362.006	3	lure new	lure	unsure new	1.857	5	252	103	3
374.005	3	lure old	lure	sure old	0.811	5	253	104	3
386.004	3	foil new	foil	sure new	0.996	n/a	309	105	3
398.019	3	target old	target	sure old	0.756	8	185	106	3
410.018	3	lure new	lure	unsure new	1.997	7	274	107	3
422.017	3	lure new	lure	sure new	0.919	2	222	108	3
