onset	duration	trial_type	stim_type	response	response_time	stim_group	stim_id	trial_id	run_id
2.006	3	foil new	foil	sure new	1.426	n/a	334	73	3
14.005	3	foil new	foil	sure new	1.354	n/a	335	74	3
26.005	3	foil new	foil	sure new	1.027	n/a	336	75	3
38.019	3	lure old	lure	sure old	1.652	5	252	76	3
50.018	3	target old	target	sure old	1.062	2	125	77	3
62.017	3	target old	target	sure old	0.966	9	195	78	3
74.015	3	target old	target	unsure old	2.103	7	177	79	3
86.014	3	foil new	foil	sure new	1.257	n/a	317	80	3
98.013	3	target old	target	unsure old	1.427	3	133	81	3
110.012	3	target old	target	sure old	0.667	9	197	82	3
122.011	3	target old	target	sure old	1.485	1	115	83	3
134.010	3	lure old	lure	sure old	0.982	5	254	84	3
146.025	3	lure old	lure	unsure old	1.711	7	274	85	3
158.007	3	foil new	foil	sure new	1.056	n/a	310	86	3
170.023	3	lure old	lure	sure old	0.872	6	264	87	3
182.004	3	target old	target	sure old	1.419	7	171	88	3
194.020	3	lure old	lure	unsure old	1.899	1	212	89	3
206.019	3	lure old	lure	sure old	2.124	2	221	90	3
218.018	3	lure old	lure	sure old	0.941	4	243	91	3
230.016	3	target old	target	sure old	1.191	1	117	92	3
242.015	3	foil new	foil	sure new	1.400	n/a	303	93	3
254.014	3	lure old	lure	sure old	0.825	9	291	94	3
266.013	3	lure old	lure	sure old	0.922	6	263	95	3
278.012	3	target old	target	sure old	1.204	6	161	96	3
290.010	3	foil new	foil	sure new	0.972	n/a	306	97	3
302.009	3	lure old	lure	sure old	1.774	8	284	98	3
314.008	3	foil new	foil	sure new	0.943	n/a	322	99	3
326.007	3	target old	target	sure old	1.008	5	155	100	3
338.006	3	foil old	foil	sure old	1.745	n/a	325	101	3
350.005	3	lure old	lure	sure old	1.322	3	232	102	3
362.020	3	target old	target	sure old	0.787	4	145	103	3
374.019	3	foil old	foil	unsure old	1.764	n/a	319	104	3
386.018	3	target old	target	sure old	1.325	8	181	105	3
398.016	3	foil new	foil	sure new	1.015	n/a	314	106	3
410.015	3	foil old	foil	sure old	1.472	n/a	308	107	3
422.014	3	lure old	lure	sure old	1.153	7	273	108	3
